"Plot Title: MD_st33_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)","Coupler Attached (LGR S/N: 10349963)","Host Connected (LGR S/N: 10349963)","Stopped (LGR S/N: 10349963)","End Of File (LGR S/N: 10349963)"
1011,11/26/20 04:00:00,1.221,0.0,,,,
1012,11/26/20 06:00:00,1.221,0.0,,,,
1013,11/26/20 08:00:00,1.330,0.0,,,,
1014,11/26/20 10:00:00,1.221,0.0,,,,
1015,11/26/20 12:00:00,1.221,86.1,,,,
1016,11/26/20 14:00:00,1.330,96.9,,,,
1017,11/26/20 16:00:00,1.221,0.0,,,,
1018,11/26/20 18:00:00,1.221,0.0,,,,
1019,11/26/20 20:00:00,1.330,0.0,,,,
1020,11/26/20 22:00:00,1.221,0.0,,,,
1021,11/27/20 00:00:00,1.221,0.0,,,,
1022,11/27/20 02:00:00,1.330,0.0,,,,
1023,11/27/20 04:00:00,1.221,0.0,,,,
1024,11/27/20 06:00:00,1.221,0.0,,,,
1025,11/27/20 08:00:00,1.439,0.0,,,,
1026,11/27/20 10:00:00,1.439,0.0,,,,
1027,11/27/20 12:00:00,1.439,64.6,,,,
1028,11/27/20 14:00:00,1.548,53.8,,,,
1029,11/27/20 16:00:00,1.548,0.0,,,,
1030,11/27/20 18:00:00,1.548,0.0,,,,
1031,11/27/20 20:00:00,1.548,0.0,,,,
1032,11/27/20 22:00:00,1.548,0.0,,,,
1033,11/28/20 00:00:00,1.656,0.0,,,,
1034,11/28/20 02:00:00,1.764,0.0,,,,
1035,11/28/20 04:00:00,1.764,0.0,,,,
1036,11/28/20 06:00:00,1.764,0.0,,,,
1037,11/28/20 08:00:00,1.764,0.0,,,,
1038,11/28/20 10:00:00,1.764,0.0,,,,
1039,11/28/20 12:00:00,1.764,53.8,,,,
1040,11/28/20 14:00:00,1.764,75.3,,,,
1041,11/28/20 16:00:00,1.872,0.0,,,,
1042,11/28/20 18:00:00,1.980,0.0,,,,
1043,11/28/20 20:00:00,1.872,0.0,,,,
1044,11/28/20 22:00:00,1.980,0.0,,,,
1045,11/29/20 00:00:00,1.980,0.0,,,,
1046,11/29/20 02:00:00,1.980,0.0,,,,
1047,11/29/20 04:00:00,2.088,0.0,,,,
1048,11/29/20 06:00:00,1.980,0.0,,,,
1049,11/29/20 08:00:00,2.088,0.0,,,,
1050,11/29/20 10:00:00,2.088,0.0,,,,
1051,11/29/20 12:00:00,2.195,75.3,,,,
1052,11/29/20 14:00:00,2.088,64.6,,,,
1053,11/29/20 16:00:00,2.088,0.0,,,,
1054,11/29/20 18:00:00,2.088,0.0,,,,
1055,11/29/20 20:00:00,2.088,0.0,,,,
1056,11/29/20 22:00:00,2.195,0.0,,,,
1057,11/30/20 00:00:00,2.088,0.0,,,,
1058,11/30/20 02:00:00,2.195,0.0,,,,
1059,11/30/20 04:00:00,2.195,0.0,,,,
1060,11/30/20 06:00:00,2.195,0.0,,,,
1061,11/30/20 08:00:00,2.195,0.0,,,,
1062,11/30/20 10:00:00,2.303,0.0,,,,
1063,11/30/20 12:00:00,2.303,43.1,,,,
1064,11/30/20 14:00:00,2.303,43.1,,,,
1065,11/30/20 16:00:00,2.303,0.0,,,,
1066,11/30/20 18:00:00,2.303,0.0,,,,
1067,11/30/20 20:00:00,2.303,0.0,,,,
1068,11/30/20 22:00:00,2.303,0.0,,,,
1069,12/01/20 00:00:00,2.303,0.0,,,,
1070,12/01/20 02:00:00,2.303,0.0,,,,
1071,12/01/20 04:00:00,2.303,0.0,,,,
1072,12/01/20 06:00:00,2.303,0.0,,,,
1073,12/01/20 08:00:00,2.303,0.0,,,,
1074,12/01/20 10:00:00,2.195,0.0,,,,
1075,12/01/20 12:00:00,2.303,172.2,,,,
1076,12/01/20 14:00:00,2.303,139.9,,,,
1077,12/01/20 16:00:00,2.303,0.0,,,,
1078,12/01/20 18:00:00,2.410,0.0,,,,
1079,12/01/20 20:00:00,2.195,0.0,,,,
1080,12/01/20 22:00:00,2.410,0.0,,,,
1081,12/02/20 00:00:00,2.303,0.0,,,,
1082,12/02/20 02:00:00,2.410,0.0,,,,
1083,12/02/20 04:00:00,2.410,0.0,,,,
1084,12/02/20 06:00:00,2.303,0.0,,,,
1085,12/02/20 08:00:00,2.517,0.0,,,,
1086,12/02/20 10:00:00,2.303,0.0,,,,
1087,12/02/20 12:00:00,2.517,21.5,,,,
1088,12/02/20 14:00:00,2.410,0.0,,,,
1089,12/02/20 16:00:00,2.410,0.0,,,,
1090,12/02/20 18:00:00,2.410,0.0,,,,
1091,12/02/20 20:00:00,2.410,0.0,,,,
1092,12/02/20 22:00:00,2.517,0.0,,,,
1093,12/03/20 00:00:00,2.517,0.0,,,,
1094,12/03/20 02:00:00,2.303,0.0,,,,
1095,12/03/20 04:00:00,2.303,0.0,,,,
1096,12/03/20 06:00:00,2.303,0.0,,,,
1097,12/03/20 08:00:00,2.410,0.0,,,,
1098,12/03/20 10:00:00,2.303,0.0,,,,
1099,12/03/20 12:00:00,2.303,21.5,,,,
1100,12/03/20 14:00:00,2.303,64.6,,,,
1101,12/03/20 16:00:00,2.303,0.0,,,,
1102,12/03/20 18:00:00,2.303,0.0,,,,
1103,12/03/20 20:00:00,2.303,0.0,,,,
1104,12/03/20 22:00:00,2.303,0.0,,,,
1105,12/04/20 00:00:00,2.195,0.0,,,,
1106,12/04/20 02:00:00,2.195,0.0,,,,
1107,12/04/20 04:00:00,2.303,0.0,,,,
1108,12/04/20 06:00:00,2.195,0.0,,,,
1109,12/04/20 08:00:00,2.195,0.0,,,,
1110,12/04/20 10:00:00,2.195,0.0,,,,
1111,12/04/20 12:00:00,2.195,0.0,,,,
1112,12/04/20 14:00:00,2.195,0.0,,,,
1113,12/04/20 16:00:00,2.195,0.0,,,,
1114,12/04/20 18:00:00,2.195,0.0,,,,
1115,12/04/20 20:00:00,2.195,0.0,,,,
1116,12/04/20 22:00:00,2.303,0.0,,,,
1117,12/05/20 00:00:00,2.195,0.0,,,,
1118,12/05/20 02:00:00,2.195,0.0,,,,
1119,12/05/20 04:00:00,2.303,0.0,,,,
1120,12/05/20 06:00:00,2.195,0.0,,,,
1121,12/05/20 08:00:00,2.195,0.0,,,,
1122,12/05/20 10:00:00,2.303,0.0,,,,
1123,12/05/20 12:00:00,2.303,0.0,,,,
1124,12/05/20 14:00:00,2.303,0.0,,,,
1125,12/05/20 16:00:00,2.303,0.0,,,,
1126,12/05/20 18:00:00,2.303,0.0,,,,
1127,12/05/20 20:00:00,2.303,0.0,,,,
1128,12/05/20 22:00:00,2.303,0.0,,,,
1129,12/06/20 00:00:00,2.303,0.0,,,,
1130,12/06/20 02:00:00,2.303,0.0,,,,
1131,12/06/20 04:00:00,2.303,0.0,,,,
1132,12/06/20 06:00:00,2.303,0.0,,,,
1133,12/06/20 08:00:00,2.303,0.0,,,,
1134,12/06/20 10:00:00,2.303,0.0,,,,
1135,12/06/20 12:00:00,2.303,0.0,,,,
1136,12/06/20 14:00:00,2.195,0.0,,,,
1137,12/06/20 16:00:00,2.303,0.0,,,,
1138,12/06/20 18:00:00,2.303,0.0,,,,
1139,12/06/20 20:00:00,2.303,0.0,,,,
1140,12/06/20 22:00:00,2.303,0.0,,,,
1141,12/07/20 00:00:00,2.195,0.0,,,,
1142,12/07/20 02:00:00,2.195,0.0,,,,
1143,12/07/20 04:00:00,2.195,0.0,,,,
1144,12/07/20 06:00:00,2.303,0.0,,,,
1145,12/07/20 08:00:00,2.195,0.0,,,,
1146,12/07/20 10:00:00,2.195,0.0,,,,
1147,12/07/20 12:00:00,2.195,0.0,,,,
1148,12/07/20 14:00:00,2.195,0.0,,,,
1149,12/07/20 16:00:00,2.195,0.0,,,,
1150,12/07/20 18:00:00,2.195,0.0,,,,
1151,12/07/20 20:00:00,2.303,0.0,,,,
1152,12/07/20 22:00:00,2.195,0.0,,,,
1153,12/08/20 00:00:00,2.195,0.0,,,,
1154,12/08/20 02:00:00,2.195,0.0,,,,
1155,12/08/20 04:00:00,2.195,0.0,,,,
1156,12/08/20 06:00:00,2.195,0.0,,,,
1157,12/08/20 08:00:00,2.088,0.0,,,,
1158,12/08/20 10:00:00,2.195,0.0,,,,
1159,12/08/20 12:00:00,2.195,0.0,,,,
1160,12/08/20 14:00:00,2.195,0.0,,,,
1161,12/08/20 16:00:00,2.195,0.0,,,,
1162,12/08/20 18:00:00,2.088,0.0,,,,
1163,12/08/20 20:00:00,2.088,0.0,,,,
1164,12/08/20 22:00:00,2.195,0.0,,,,
1165,12/09/20 00:00:00,2.195,0.0,,,,
1166,12/09/20 02:00:00,2.088,0.0,,,,
1167,12/09/20 04:00:00,2.088,0.0,,,,
1168,12/09/20 06:00:00,1.980,0.0,,,,
1169,12/09/20 08:00:00,2.088,0.0,,,,
1170,12/09/20 10:00:00,1.980,0.0,,,,
1171,12/09/20 12:00:00,2.088,0.0,,,,
1172,12/09/20 14:00:00,1.980,0.0,,,,
1173,12/09/20 16:00:00,1.980,0.0,,,,
1174,12/09/20 18:00:00,1.980,0.0,,,,
1175,12/09/20 20:00:00,1.980,0.0,,,,
1176,12/09/20 22:00:00,1.980,0.0,,,,
1177,12/10/20 00:00:00,1.980,0.0,,,,
1178,12/10/20 02:00:00,1.980,0.0,,,,
1179,12/10/20 04:00:00,1.980,0.0,,,,
1180,12/10/20 06:00:00,1.980,0.0,,,,
1181,12/10/20 08:00:00,1.980,0.0,,,,
1182,12/10/20 10:00:00,1.980,0.0,,,,
1183,12/10/20 12:00:00,1.872,0.0,,,,
1184,12/10/20 14:00:00,1.872,0.0,,,,
1185,12/10/20 16:00:00,1.980,0.0,,,,
1186,12/10/20 18:00:00,1.980,0.0,,,,
1187,12/10/20 20:00:00,1.872,0.0,,,,
1188,12/10/20 22:00:00,1.872,0.0,,,,
1189,12/11/20 00:00:00,1.872,0.0,,,,
1190,12/11/20 02:00:00,1.872,0.0,,,,
1191,12/11/20 04:00:00,1.980,0.0,,,,
1192,12/11/20 06:00:00,1.872,0.0,,,,
1193,12/11/20 08:00:00,1.872,0.0,,,,
1194,12/11/20 10:00:00,1.980,0.0,,,,
1195,12/11/20 12:00:00,1.872,0.0,,,,
1196,12/11/20 14:00:00,1.872,0.0,,,,
1197,12/11/20 16:00:00,1.872,0.0,,,,
1198,12/11/20 18:00:00,1.872,0.0,,,,
1199,12/11/20 20:00:00,1.980,0.0,,,,
1200,12/11/20 22:00:00,1.872,0.0,,,,
1201,12/12/20 00:00:00,1.980,0.0,,,,
1202,12/12/20 02:00:00,1.872,0.0,,,,
1203,12/12/20 04:00:00,1.872,0.0,,,,
1204,12/12/20 06:00:00,1.980,0.0,,,,
1205,12/12/20 08:00:00,1.980,0.0,,,,
1206,12/12/20 10:00:00,1.872,0.0,,,,
1207,12/12/20 12:00:00,1.980,32.3,,,,
1208,12/12/20 14:00:00,1.872,21.5,,,,
1209,12/12/20 16:00:00,1.980,0.0,,,,
1210,12/12/20 18:00:00,1.980,0.0,,,,
1211,12/12/20 20:00:00,1.980,0.0,,,,
1212,12/12/20 22:00:00,1.980,0.0,,,,
1213,12/13/20 00:00:00,1.980,0.0,,,,
1214,12/13/20 02:00:00,1.872,0.0,,,,
1215,12/13/20 04:00:00,1.980,0.0,,,,
1216,12/13/20 06:00:00,1.980,0.0,,,,
1217,12/13/20 08:00:00,2.088,0.0,,,,
1218,12/13/20 10:00:00,1.980,0.0,,,,
1219,12/13/20 12:00:00,1.980,53.8,,,,
1220,12/13/20 14:00:00,1.872,53.8,,,,
1221,12/13/20 16:00:00,2.088,0.0,,,,
1222,12/13/20 18:00:00,1.980,0.0,,,,
1223,12/13/20 20:00:00,1.980,0.0,,,,
1224,12/13/20 22:00:00,1.980,0.0,,,,
1225,12/14/20 00:00:00,2.088,0.0,,,,
1226,12/14/20 02:00:00,1.980,0.0,,,,
1227,12/14/20 04:00:00,2.088,0.0,,,,
1228,12/14/20 06:00:00,2.088,0.0,,,,
1229,12/14/20 08:00:00,2.088,0.0,,,,
1230,12/14/20 10:00:00,2.088,0.0,,,,
1231,12/14/20 12:00:00,2.088,32.3,,,,
1232,12/14/20 14:00:00,2.088,43.1,,,,
1233,12/14/20 16:00:00,2.195,0.0,,,,
1234,12/14/20 18:00:00,2.195,0.0,,,,
1235,12/14/20 20:00:00,2.195,0.0,,,,
1236,12/14/20 22:00:00,2.195,0.0,,,,
1237,12/15/20 00:00:00,2.195,0.0,,,,
1238,12/15/20 02:00:00,2.195,0.0,,,,
1239,12/15/20 04:00:00,2.303,0.0,,,,
1240,12/15/20 06:00:00,2.303,0.0,,,,
1241,12/15/20 08:00:00,2.303,0.0,,,,
1242,12/15/20 10:00:00,2.303,0.0,,,,
1243,12/15/20 12:00:00,2.303,53.8,,,,
1244,12/15/20 14:00:00,2.410,53.8,,,,
1245,12/15/20 16:00:00,2.303,0.0,,,,
1246,12/15/20 18:00:00,2.303,0.0,,,,
1247,12/15/20 20:00:00,2.410,0.0,,,,
1248,12/15/20 22:00:00,2.410,0.0,,,,
1249,12/16/20 00:00:00,2.410,0.0,,,,
1250,12/16/20 02:00:00,2.410,0.0,,,,
1251,12/16/20 04:00:00,2.410,0.0,,,,
1252,12/16/20 06:00:00,2.410,0.0,,,,
1253,12/16/20 08:00:00,2.303,0.0,,,,
1254,12/16/20 10:00:00,2.303,0.0,,,,
1255,12/16/20 12:00:00,2.410,53.8,,,,
1256,12/16/20 14:00:00,2.410,75.3,,,,
1257,12/16/20 16:00:00,2.410,0.0,,,,
1258,12/16/20 18:00:00,2.410,0.0,,,,
1259,12/16/20 20:00:00,2.410,0.0,,,,
1260,12/16/20 22:00:00,2.410,0.0,,,,
1261,12/17/20 00:00:00,2.410,0.0,,,,
1262,12/17/20 02:00:00,2.410,0.0,,,,
1263,12/17/20 04:00:00,2.410,0.0,,,,
1264,12/17/20 06:00:00,2.410,0.0,,,,
1265,12/17/20 08:00:00,2.410,0.0,,,,
1266,12/17/20 10:00:00,2.303,0.0,,,,
1267,12/17/20 12:00:00,2.303,53.8,,,,
1268,12/17/20 14:00:00,2.195,64.6,,,,
1269,12/17/20 16:00:00,2.195,0.0,,,,
1270,12/17/20 18:00:00,2.195,0.0,,,,
1271,12/17/20 20:00:00,2.195,0.0,,,,
1272,12/17/20 22:00:00,2.195,0.0,,,,
1273,12/18/20 00:00:00,2.195,0.0,,,,
1274,12/18/20 02:00:00,2.303,0.0,,,,
1275,12/18/20 04:00:00,2.303,0.0,,,,
1276,12/18/20 06:00:00,2.303,0.0,,,,
1277,12/18/20 08:00:00,2.303,0.0,,,,
1278,12/18/20 10:00:00,2.303,0.0,,,,
1279,12/18/20 12:00:00,2.303,43.1,,,,
1280,12/18/20 14:00:00,2.195,32.3,,,,
1281,12/18/20 16:00:00,2.195,0.0,,,,
1282,12/18/20 18:00:00,2.195,0.0,,,,
1283,12/18/20 20:00:00,2.195,0.0,,,,
1284,12/18/20 22:00:00,2.195,0.0,,,,
1285,12/19/20 00:00:00,2.195,0.0,,,,
1286,12/19/20 02:00:00,2.088,0.0,,,,
1287,12/19/20 04:00:00,2.088,0.0,,,,
1288,12/19/20 06:00:00,2.088,0.0,,,,
1289,12/19/20 08:00:00,2.088,0.0,,,,
1290,12/19/20 10:00:00,2.088,0.0,,,,
1291,12/19/20 12:00:00,2.088,0.0,,,,
1292,12/19/20 14:00:00,1.980,0.0,,,,
1293,12/19/20 16:00:00,2.088,0.0,,,,
1294,12/19/20 18:00:00,2.088,0.0,,,,
1295,12/19/20 20:00:00,2.088,0.0,,,,
1296,12/19/20 22:00:00,2.088,0.0,,,,
1297,12/20/20 00:00:00,2.088,0.0,,,,
1298,12/20/20 02:00:00,1.980,0.0,,,,
1299,12/20/20 04:00:00,1.980,0.0,,,,
1300,12/20/20 06:00:00,2.088,0.0,,,,
1301,12/20/20 08:00:00,2.088,0.0,,,,
1302,12/20/20 10:00:00,1.980,0.0,,,,
1303,12/20/20 12:00:00,2.088,0.0,,,,
1304,12/20/20 14:00:00,2.088,0.0,,,,
1305,12/20/20 16:00:00,2.088,0.0,,,,
1306,12/20/20 18:00:00,2.088,0.0,,,,
1307,12/20/20 20:00:00,2.088,0.0,,,,
1308,12/20/20 22:00:00,2.195,0.0,,,,
1309,12/21/20 00:00:00,2.195,0.0,,,,
1310,12/21/20 02:00:00,2.303,0.0,,,,
1311,12/21/20 04:00:00,2.303,0.0,,,,
1312,12/21/20 06:00:00,2.303,0.0,,,,
1313,12/21/20 08:00:00,2.303,0.0,,,,
1314,12/21/20 10:00:00,2.303,0.0,,,,
1315,12/21/20 12:00:00,2.303,0.0,,,,
1316,12/21/20 14:00:00,2.303,0.0,,,,
1317,12/21/20 16:00:00,2.303,0.0,,,,
1318,12/21/20 18:00:00,2.303,0.0,,,,
1319,12/21/20 20:00:00,2.303,0.0,,,,
1320,12/21/20 22:00:00,2.303,0.0,,,,
1321,12/22/20 00:00:00,2.303,0.0,,,,
1322,12/22/20 02:00:00,2.303,0.0,,,,
1323,12/22/20 04:00:00,2.303,0.0,,,,
1324,12/22/20 06:00:00,2.303,0.0,,,,
1325,12/22/20 08:00:00,2.410,0.0,,,,
1326,12/22/20 10:00:00,2.410,0.0,,,,
1327,12/22/20 12:00:00,2.303,0.0,,,,
1328,12/22/20 14:00:00,2.624,0.0,,,,
1329,12/22/20 16:00:00,2.624,0.0,,,,
1330,12/22/20 18:00:00,2.730,0.0,,,,
1331,12/22/20 20:00:00,2.730,0.0,,,,
1332,12/22/20 22:00:00,2.837,0.0,,,,
1333,12/23/20 00:00:00,2.730,0.0,,,,
1334,12/23/20 02:00:00,2.730,0.0,,,,
1335,12/23/20 04:00:00,2.730,0.0,,,,
1336,12/23/20 06:00:00,2.837,0.0,,,,
1337,12/23/20 08:00:00,2.837,0.0,,,,
1338,12/23/20 10:00:00,2.837,0.0,,,,
1339,12/23/20 12:00:00,2.837,0.0,,,,
1340,12/23/20 14:00:00,2.837,0.0,,,,
1341,12/23/20 16:00:00,2.837,0.0,,,,
1342,12/23/20 18:00:00,2.837,0.0,,,,
1343,12/23/20 20:00:00,2.837,0.0,,,,
1344,12/23/20 22:00:00,2.837,0.0,,,,
1345,12/24/20 00:00:00,2.624,0.0,,,,
1346,12/24/20 02:00:00,2.517,0.0,,,,
1347,12/24/20 04:00:00,2.303,0.0,,,,
1348,12/24/20 06:00:00,2.730,0.0,,,,
1349,12/24/20 08:00:00,2.730,0.0,,,,
1350,12/24/20 10:00:00,2.730,0.0,,,,
1351,12/24/20 12:00:00,2.730,10.8,,,,
1352,12/24/20 14:00:00,2.730,43.1,,,,
1353,12/24/20 16:00:00,2.624,0.0,,,,
1354,12/24/20 18:00:00,2.624,0.0,,,,
1355,12/24/20 20:00:00,2.624,0.0,,,,
1356,12/24/20 22:00:00,2.624,0.0,,,,
1357,12/25/20 00:00:00,2.624,0.0,,,,
1358,12/25/20 02:00:00,2.624,0.0,,,,
1359,12/25/20 04:00:00,2.624,0.0,,,,
1360,12/25/20 06:00:00,2.730,0.0,,,,
1361,12/25/20 08:00:00,2.517,0.0,,,,
1362,12/25/20 10:00:00,2.624,0.0,,,,
1363,12/25/20 12:00:00,2.624,86.1,,,,
1364,12/25/20 14:00:00,2.624,96.9,,,,
1365,12/25/20 16:00:00,2.517,0.0,,,,
1366,12/25/20 18:00:00,2.624,0.0,,,,
1367,12/25/20 20:00:00,2.624,0.0,,,,
1368,12/25/20 22:00:00,2.517,0.0,,,,
1369,12/26/20 00:00:00,2.624,0.0,,,,
1370,12/26/20 02:00:00,2.624,0.0,,,,
1371,12/26/20 04:00:00,2.730,0.0,,,,
1372,12/26/20 06:00:00,2.730,0.0,,,,
1373,12/26/20 08:00:00,2.624,0.0,,,,
1374,12/26/20 10:00:00,2.624,0.0,,,,
1375,12/26/20 12:00:00,2.730,86.1,,,,
1376,12/26/20 14:00:00,2.730,107.6,,,,
1377,12/26/20 16:00:00,2.624,0.0,,,,
1378,12/26/20 18:00:00,2.624,0.0,,,,
1379,12/26/20 20:00:00,2.624,0.0,,,,
1380,12/26/20 22:00:00,2.624,0.0,,,,
1381,12/27/20 00:00:00,2.624,0.0,,,,
1382,12/27/20 02:00:00,2.517,0.0,,,,
1383,12/27/20 04:00:00,2.517,0.0,,,,
1384,12/27/20 06:00:00,2.624,0.0,,,,
1385,12/27/20 08:00:00,2.837,0.0,,,,
1386,12/27/20 10:00:00,2.837,0.0,,,,
1387,12/27/20 12:00:00,2.837,53.8,,,,
1388,12/27/20 14:00:00,2.837,21.5,,,,
1389,12/27/20 16:00:00,2.837,0.0,,,,
1390,12/27/20 18:00:00,2.837,0.0,,,,
1391,12/27/20 20:00:00,2.837,0.0,,,,
1392,12/27/20 22:00:00,2.730,0.0,,,,
1393,12/28/20 00:00:00,2.624,0.0,,,,
1394,12/28/20 02:00:00,2.624,0.0,,,,
1395,12/28/20 04:00:00,2.624,0.0,,,,
1396,12/28/20 06:00:00,2.624,0.0,,,,
1397,12/28/20 08:00:00,2.624,0.0,,,,
1398,12/28/20 10:00:00,2.624,0.0,,,,
1399,12/28/20 12:00:00,2.624,0.0,,,,
1400,12/28/20 14:00:00,2.517,0.0,,,,
1401,12/28/20 16:00:00,2.517,0.0,,,,
1402,12/28/20 18:00:00,2.517,0.0,,,,
1403,12/28/20 20:00:00,2.517,0.0,,,,
1404,12/28/20 22:00:00,2.517,0.0,,,,
1405,12/29/20 00:00:00,2.517,0.0,,,,
1406,12/29/20 02:00:00,2.517,0.0,,,,
1407,12/29/20 04:00:00,2.517,0.0,,,,
1408,12/29/20 06:00:00,2.517,0.0,,,,
1409,12/29/20 08:00:00,2.517,0.0,,,,
1410,12/29/20 10:00:00,2.517,0.0,,,,
1411,12/29/20 12:00:00,2.517,0.0,,,,
1412,12/29/20 14:00:00,2.410,0.0,,,,
1413,12/29/20 16:00:00,2.410,0.0,,,,
1414,12/29/20 18:00:00,2.410,0.0,,,,
1415,12/29/20 20:00:00,2.410,0.0,,,,
1416,12/29/20 22:00:00,2.410,0.0,,,,
1417,12/30/20 00:00:00,2.410,0.0,,,,
1418,12/30/20 02:00:00,2.410,0.0,,,,
1419,12/30/20 04:00:00,2.410,0.0,,,,
1420,12/30/20 06:00:00,2.410,0.0,,,,
1421,12/30/20 08:00:00,2.410,0.0,,,,
1422,12/30/20 10:00:00,2.410,0.0,,,,
1423,12/30/20 12:00:00,2.410,0.0,,,,
1424,12/30/20 14:00:00,2.410,0.0,,,,
1425,12/30/20 16:00:00,2.410,0.0,,,,
1426,12/30/20 18:00:00,2.410,0.0,,,,
1427,12/30/20 20:00:00,2.410,0.0,,,,
1428,12/30/20 22:00:00,2.410,0.0,,,,
1429,12/31/20 00:00:00,2.410,0.0,,,,
1430,12/31/20 02:00:00,2.303,0.0,,,,
1431,12/31/20 04:00:00,2.410,0.0,,,,
1432,12/31/20 06:00:00,2.303,0.0,,,,
1433,12/31/20 08:00:00,2.303,0.0,,,,
1434,12/31/20 10:00:00,2.303,0.0,,,,
1435,12/31/20 12:00:00,2.303,0.0,,,,
1436,12/31/20 14:00:00,2.410,0.0,,,,
1437,12/31/20 16:00:00,2.303,0.0,,,,
1438,12/31/20 18:00:00,2.303,0.0,,,,
1439,12/31/20 20:00:00,2.303,0.0,,,,
1440,12/31/20 22:00:00,2.195,0.0,,,,
1441,01/01/21 00:00:00,2.195,0.0,,,,
1442,01/01/21 02:00:00,2.195,0.0,,,,
1443,01/01/21 04:00:00,2.195,0.0,,,,
1444,01/01/21 06:00:00,2.195,0.0,,,,
1445,01/01/21 08:00:00,2.195,0.0,,,,
1446,01/01/21 10:00:00,2.195,0.0,,,,
1447,01/01/21 12:00:00,2.195,0.0,,,,
1448,01/01/21 14:00:00,2.195,0.0,,,,
1449,01/01/21 16:00:00,2.195,0.0,,,,
1450,01/01/21 18:00:00,2.195,0.0,,,,
1451,01/01/21 20:00:00,2.195,0.0,,,,
1452,01/01/21 22:00:00,2.088,0.0,,,,
1453,01/02/21 00:00:00,2.088,0.0,,,,
1454,01/02/21 02:00:00,2.088,0.0,,,,
1455,01/02/21 04:00:00,2.088,0.0,,,,
1456,01/02/21 06:00:00,2.088,0.0,,,,
1457,01/02/21 08:00:00,2.088,0.0,,,,
1458,01/02/21 10:00:00,2.088,0.0,,,,
1459,01/02/21 12:00:00,2.088,0.0,,,,
1460,01/02/21 14:00:00,2.088,0.0,,,,
1461,01/02/21 16:00:00,2.088,0.0,,,,
1462,01/02/21 18:00:00,2.088,0.0,,,,
1463,01/02/21 20:00:00,2.088,0.0,,,,
1464,01/02/21 22:00:00,2.088,0.0,,,,
1465,01/03/21 00:00:00,2.088,0.0,,,,
1466,01/03/21 02:00:00,2.088,0.0,,,,
1467,01/03/21 04:00:00,1.980,0.0,,,,
1468,01/03/21 06:00:00,2.088,0.0,,,,
1469,01/03/21 08:00:00,2.088,0.0,,,,
1470,01/03/21 10:00:00,2.088,0.0,,,,
1471,01/03/21 12:00:00,1.980,53.8,,,,
1472,01/03/21 14:00:00,2.088,139.9,,,,
1473,01/03/21 16:00:00,2.088,0.0,,,,
1474,01/03/21 18:00:00,2.088,0.0,,,,
1475,01/03/21 20:00:00,1.980,0.0,,,,
1476,01/03/21 22:00:00,1.980,0.0,,,,
1477,01/04/21 00:00:00,1.980,0.0,,,,
1478,01/04/21 02:00:00,1.980,0.0,,,,
1479,01/04/21 04:00:00,1.980,0.0,,,,
1480,01/04/21 06:00:00,1.980,0.0,,,,
1481,01/04/21 08:00:00,1.872,0.0,,,,
1482,01/04/21 10:00:00,1.980,0.0,,,,
1483,01/04/21 12:00:00,1.872,53.8,,,,
1484,01/04/21 14:00:00,1.872,75.3,,,,
1485,01/04/21 16:00:00,1.980,0.0,,,,
1486,01/04/21 18:00:00,1.980,0.0,,,,
1487,01/04/21 20:00:00,1.980,0.0,,,,
1488,01/04/21 22:00:00,1.980,0.0,,,,
1489,01/05/21 00:00:00,1.980,0.0,,,,
1490,01/05/21 02:00:00,1.980,0.0,,,,
1491,01/05/21 04:00:00,1.872,0.0,,,,
1492,01/05/21 06:00:00,1.980,0.0,,,,
1493,01/05/21 08:00:00,1.872,0.0,,,,
1494,01/05/21 10:00:00,1.980,0.0,,,,
1495,01/05/21 12:00:00,1.980,43.1,,,,
1496,01/05/21 14:00:00,1.980,75.3,,,,
1497,01/05/21 16:00:00,1.980,0.0,,,,
1498,01/05/21 18:00:00,1.980,0.0,,,,
1499,01/05/21 20:00:00,1.980,0.0,,,,
1500,01/05/21 22:00:00,1.980,0.0,,,,
1501,01/06/21 00:00:00,1.980,0.0,,,,
1502,01/06/21 02:00:00,1.980,0.0,,,,
1503,01/06/21 04:00:00,1.980,0.0,,,,
1504,01/06/21 06:00:00,1.980,0.0,,,,
1505,01/06/21 08:00:00,2.088,0.0,,,,
1506,01/06/21 10:00:00,2.088,0.0,,,,
1507,01/06/21 12:00:00,2.088,107.6,,,,
1508,01/06/21 14:00:00,2.088,129.2,,,,
1509,01/06/21 16:00:00,2.088,0.0,,,,
1510,01/06/21 18:00:00,2.088,0.0,,,,
1511,01/06/21 20:00:00,2.195,0.0,,,,
1512,01/06/21 22:00:00,2.195,0.0,,,,
1513,01/07/21 00:00:00,2.195,0.0,,,,
1514,01/07/21 02:00:00,2.195,0.0,,,,
1515,01/07/21 04:00:00,2.195,0.0,,,,
1516,01/07/21 06:00:00,2.195,0.0,,,,
1517,01/07/21 08:00:00,2.195,0.0,,,,
1518,01/07/21 10:00:00,2.195,0.0,,,,
1519,01/07/21 12:00:00,2.195,32.3,,,,
1520,01/07/21 14:00:00,2.195,21.5,,,,
1521,01/07/21 16:00:00,2.195,0.0,,,,
