"Plot Title: MD_st33_low_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517219, SEN S/N: 10517219, LBL: Temp)","Intensity, Lux (LGR S/N: 10517219, SEN S/N: 10517219, LBL: Light)","Coupler Attached (LGR S/N: 10517219)","Host Connected (LGR S/N: 10517219)","Stopped (LGR S/N: 10517219)","End Of File (LGR S/N: 10517219)"
1527,01/08/21 16:00:00,2.943,0.0,,,,
1528,01/08/21 18:00:00,2.943,0.0,,,,
1529,01/08/21 20:00:00,2.943,0.0,,,,
1530,01/08/21 22:00:00,2.943,0.0,,,,
1531,01/09/21 00:00:00,2.943,0.0,,,,
1532,01/09/21 02:00:00,2.943,0.0,,,,
1533,01/09/21 04:00:00,2.943,0.0,,,,
1534,01/09/21 06:00:00,2.943,0.0,,,,
1535,01/09/21 08:00:00,2.943,0.0,,,,
1536,01/09/21 10:00:00,2.943,0.0,,,,
1537,01/09/21 12:00:00,2.943,0.0,,,,
1538,01/09/21 14:00:00,2.943,0.0,,,,
1539,01/09/21 16:00:00,2.943,0.0,,,,
1540,01/09/21 18:00:00,2.943,0.0,,,,
1541,01/09/21 20:00:00,2.943,0.0,,,,
1542,01/09/21 22:00:00,2.943,0.0,,,,
1543,01/10/21 00:00:00,2.943,0.0,,,,
1544,01/10/21 02:00:00,2.943,0.0,,,,
1545,01/10/21 04:00:00,2.943,0.0,,,,
1546,01/10/21 06:00:00,3.049,0.0,,,,
1547,01/10/21 08:00:00,3.049,0.0,,,,
1548,01/10/21 10:00:00,3.049,0.0,,,,
1549,01/10/21 12:00:00,3.049,0.0,,,,
1550,01/10/21 14:00:00,3.049,0.0,,,,
1551,01/10/21 16:00:00,3.049,0.0,,,,
1552,01/10/21 18:00:00,3.049,0.0,,,,
1553,01/10/21 20:00:00,3.049,0.0,,,,
1554,01/10/21 22:00:00,3.049,0.0,,,,
1555,01/11/21 00:00:00,3.049,0.0,,,,
1556,01/11/21 02:00:00,3.049,0.0,,,,
1557,01/11/21 04:00:00,3.049,0.0,,,,
1558,01/11/21 06:00:00,3.049,0.0,,,,
1559,01/11/21 08:00:00,3.049,0.0,,,,
1560,01/11/21 10:00:00,3.049,0.0,,,,
1561,01/11/21 12:00:00,3.049,0.0,,,,
1562,01/11/21 14:00:00,3.049,0.0,,,,
1563,01/11/21 16:00:00,3.049,0.0,,,,
1564,01/11/21 18:00:00,3.049,0.0,,,,
1565,01/11/21 20:00:00,3.155,0.0,,,,
1566,01/11/21 22:00:00,3.155,0.0,,,,
1567,01/12/21 00:00:00,3.155,0.0,,,,
1568,01/12/21 02:00:00,3.155,0.0,,,,
1569,01/12/21 04:00:00,3.155,0.0,,,,
1570,01/12/21 06:00:00,3.155,0.0,,,,
1571,01/12/21 08:00:00,3.155,0.0,,,,
1572,01/12/21 10:00:00,3.261,0.0,,,,
1573,01/12/21 12:00:00,3.261,0.0,,,,
1574,01/12/21 14:00:00,3.261,0.0,,,,
1575,01/12/21 16:00:00,3.261,0.0,,,,
1576,01/12/21 18:00:00,3.261,0.0,,,,
1577,01/12/21 20:00:00,3.261,0.0,,,,
1578,01/12/21 22:00:00,3.261,0.0,,,,
1579,01/13/21 00:00:00,3.261,0.0,,,,
1580,01/13/21 02:00:00,3.155,0.0,,,,
1581,01/13/21 04:00:00,3.155,0.0,,,,
1582,01/13/21 06:00:00,3.155,0.0,,,,
1583,01/13/21 08:00:00,3.155,0.0,,,,
1584,01/13/21 10:00:00,3.155,0.0,,,,
1585,01/13/21 12:00:00,3.155,0.0,,,,
1586,01/13/21 14:00:00,3.155,0.0,,,,
1587,01/13/21 16:00:00,3.155,0.0,,,,
1588,01/13/21 18:00:00,3.049,0.0,,,,
1589,01/13/21 20:00:00,3.155,0.0,,,,
1590,01/13/21 22:00:00,3.261,0.0,,,,
1591,01/14/21 00:00:00,3.261,0.0,,,,
1592,01/14/21 02:00:00,3.261,0.0,,,,
1593,01/14/21 04:00:00,3.155,0.0,,,,
1594,01/14/21 06:00:00,3.155,0.0,,,,
1595,01/14/21 08:00:00,3.155,0.0,,,,
1596,01/14/21 10:00:00,3.261,0.0,,,,
1597,01/14/21 12:00:00,3.261,0.0,,,,
1598,01/14/21 14:00:00,3.049,0.0,,,,
1599,01/14/21 16:00:00,2.943,0.0,,,,
1600,01/14/21 18:00:00,2.943,0.0,,,,
1601,01/14/21 20:00:00,2.943,0.0,,,,
1602,01/14/21 22:00:00,2.943,0.0,,,,
1603,01/15/21 00:00:00,2.837,0.0,,,,
1604,01/15/21 02:00:00,2.837,0.0,,,,
1605,01/15/21 04:00:00,2.730,0.0,,,,
1606,01/15/21 06:00:00,2.730,0.0,,,,
1607,01/15/21 08:00:00,2.624,0.0,,,,
1608,01/15/21 10:00:00,2.624,0.0,,,,
1609,01/15/21 12:00:00,2.624,0.0,,,,
1610,01/15/21 14:00:00,2.730,0.0,,,,
1611,01/15/21 16:00:00,2.730,0.0,,,,
1612,01/15/21 18:00:00,2.730,0.0,,,,
1613,01/15/21 20:00:00,2.730,0.0,,,,
1614,01/15/21 22:00:00,2.730,0.0,,,,
1615,01/16/21 00:00:00,2.730,0.0,,,,
1616,01/16/21 02:00:00,2.730,0.0,,,,
1617,01/16/21 04:00:00,2.730,0.0,,,,
1618,01/16/21 06:00:00,2.837,0.0,,,,
1619,01/16/21 08:00:00,2.837,0.0,,,,
1620,01/16/21 10:00:00,2.837,0.0,,,,
1621,01/16/21 12:00:00,2.730,0.0,,,,
1622,01/16/21 14:00:00,2.730,0.0,,,,
1623,01/16/21 16:00:00,2.730,0.0,,,,
1624,01/16/21 18:00:00,2.730,0.0,,,,
1625,01/16/21 20:00:00,2.730,0.0,,,,
1626,01/16/21 22:00:00,2.730,0.0,,,,
1627,01/17/21 00:00:00,2.730,0.0,,,,
1628,01/17/21 02:00:00,2.730,0.0,,,,
1629,01/17/21 04:00:00,2.730,0.0,,,,
1630,01/17/21 06:00:00,2.730,0.0,,,,
1631,01/17/21 08:00:00,2.730,0.0,,,,
1632,01/17/21 10:00:00,2.730,0.0,,,,
1633,01/17/21 12:00:00,2.730,0.0,,,,
1634,01/17/21 14:00:00,2.730,0.0,,,,
1635,01/17/21 16:00:00,2.730,0.0,,,,
1636,01/17/21 18:00:00,2.730,0.0,,,,
1637,01/17/21 20:00:00,2.730,0.0,,,,
1638,01/17/21 22:00:00,2.730,0.0,,,,
1639,01/18/21 00:00:00,2.730,0.0,,,,
1640,01/18/21 02:00:00,2.730,0.0,,,,
1641,01/18/21 04:00:00,2.730,0.0,,,,
1642,01/18/21 06:00:00,2.730,0.0,,,,
1643,01/18/21 08:00:00,2.730,0.0,,,,
1644,01/18/21 10:00:00,2.730,0.0,,,,
1645,01/18/21 12:00:00,2.730,0.0,,,,
1646,01/18/21 14:00:00,2.730,0.0,,,,
1647,01/18/21 16:00:00,2.730,0.0,,,,
1648,01/18/21 18:00:00,2.730,0.0,,,,
1649,01/18/21 20:00:00,2.730,0.0,,,,
1650,01/18/21 22:00:00,2.837,0.0,,,,
1651,01/19/21 00:00:00,2.837,0.0,,,,
1652,01/19/21 02:00:00,2.837,0.0,,,,
1653,01/19/21 04:00:00,2.837,0.0,,,,
1654,01/19/21 06:00:00,2.943,0.0,,,,
1655,01/19/21 08:00:00,2.943,0.0,,,,
1656,01/19/21 10:00:00,2.943,0.0,,,,
1657,01/19/21 12:00:00,2.943,0.0,,,,
1658,01/19/21 14:00:00,2.943,0.0,,,,
1659,01/19/21 16:00:00,3.049,0.0,,,,
1660,01/19/21 18:00:00,3.049,0.0,,,,
1661,01/19/21 20:00:00,3.049,0.0,,,,
1662,01/19/21 22:00:00,3.049,0.0,,,,
1663,01/20/21 00:00:00,3.049,0.0,,,,
1664,01/20/21 02:00:00,3.155,0.0,,,,
1665,01/20/21 04:00:00,3.155,0.0,,,,
1666,01/20/21 06:00:00,3.155,0.0,,,,
1667,01/20/21 08:00:00,3.155,0.0,,,,
1668,01/20/21 10:00:00,3.155,0.0,,,,
1669,01/20/21 12:00:00,3.155,0.0,,,,
1670,01/20/21 14:00:00,3.155,0.0,,,,
1671,01/20/21 16:00:00,3.261,0.0,,,,
1672,01/20/21 18:00:00,3.261,0.0,,,,
1673,01/20/21 20:00:00,3.261,0.0,,,,
1674,01/20/21 22:00:00,3.261,0.0,,,,
1675,01/21/21 00:00:00,3.261,0.0,,,,
1676,01/21/21 02:00:00,3.261,0.0,,,,
1677,01/21/21 04:00:00,3.261,0.0,,,,
1678,01/21/21 06:00:00,3.261,0.0,,,,
1679,01/21/21 08:00:00,3.261,0.0,,,,
1680,01/21/21 10:00:00,3.261,0.0,,,,
1681,01/21/21 12:00:00,3.261,0.0,,,,
1682,01/21/21 14:00:00,3.367,0.0,,,,
1683,01/21/21 16:00:00,3.367,0.0,,,,
1684,01/21/21 18:00:00,3.367,0.0,,,,
1685,01/21/21 20:00:00,3.367,0.0,,,,
1686,01/21/21 22:00:00,3.367,0.0,,,,
1687,01/22/21 00:00:00,3.367,0.0,,,,
1688,01/22/21 02:00:00,3.367,0.0,,,,
1689,01/22/21 04:00:00,3.367,0.0,,,,
1690,01/22/21 06:00:00,3.367,0.0,,,,
1691,01/22/21 08:00:00,3.367,0.0,,,,
1692,01/22/21 10:00:00,3.367,0.0,,,,
1693,01/22/21 12:00:00,3.367,0.0,,,,
1694,01/22/21 14:00:00,3.367,0.0,,,,
1695,01/22/21 16:00:00,3.367,0.0,,,,
1696,01/22/21 18:00:00,3.367,0.0,,,,
1697,01/22/21 20:00:00,3.367,0.0,,,,
1698,01/22/21 22:00:00,3.367,0.0,,,,
1699,01/23/21 00:00:00,3.367,0.0,,,,
1700,01/23/21 02:00:00,3.367,0.0,,,,
1701,01/23/21 04:00:00,3.367,0.0,,,,
1702,01/23/21 06:00:00,3.367,0.0,,,,
1703,01/23/21 08:00:00,3.367,0.0,,,,
1704,01/23/21 10:00:00,3.367,0.0,,,,
1705,01/23/21 12:00:00,3.472,0.0,,,,
1706,01/23/21 14:00:00,3.367,0.0,,,,
1707,01/23/21 16:00:00,3.367,0.0,,,,
1708,01/23/21 18:00:00,3.367,0.0,,,,
1709,01/23/21 20:00:00,3.367,0.0,,,,
1710,01/23/21 22:00:00,3.472,0.0,,,,
1711,01/24/21 00:00:00,3.472,0.0,,,,
1712,01/24/21 02:00:00,3.472,0.0,,,,
1713,01/24/21 04:00:00,3.472,0.0,,,,
1714,01/24/21 06:00:00,3.472,0.0,,,,
1715,01/24/21 08:00:00,3.472,0.0,,,,
1716,01/24/21 10:00:00,3.472,0.0,,,,
1717,01/24/21 12:00:00,3.472,0.0,,,,
1718,01/24/21 14:00:00,3.578,0.0,,,,
1719,01/24/21 16:00:00,3.578,0.0,,,,
1720,01/24/21 18:00:00,3.578,0.0,,,,
1721,01/24/21 20:00:00,3.472,0.0,,,,
1722,01/24/21 22:00:00,3.472,0.0,,,,
1723,01/25/21 00:00:00,3.578,0.0,,,,
1724,01/25/21 02:00:00,3.472,0.0,,,,
1725,01/25/21 04:00:00,3.472,0.0,,,,
1726,01/25/21 06:00:00,3.472,0.0,,,,
1727,01/25/21 08:00:00,3.472,0.0,,,,
1728,01/25/21 10:00:00,3.472,0.0,,,,
1729,01/25/21 12:00:00,3.472,0.0,,,,
1730,01/25/21 14:00:00,3.472,0.0,,,,
1731,01/25/21 16:00:00,3.472,0.0,,,,
1732,01/25/21 18:00:00,3.578,0.0,,,,
1733,01/25/21 20:00:00,3.578,0.0,,,,
1734,01/25/21 22:00:00,3.578,0.0,,,,
1735,01/26/21 00:00:00,3.578,0.0,,,,
1736,01/26/21 02:00:00,3.578,0.0,,,,
1737,01/26/21 04:00:00,3.578,0.0,,,,
1738,01/26/21 06:00:00,3.578,0.0,,,,
1739,01/26/21 08:00:00,3.578,0.0,,,,
1740,01/26/21 10:00:00,3.472,0.0,,,,
1741,01/26/21 12:00:00,3.578,0.0,,,,
1742,01/26/21 14:00:00,3.578,0.0,,,,
1743,01/26/21 16:00:00,3.472,0.0,,,,
1744,01/26/21 18:00:00,3.472,0.0,,,,
1745,01/26/21 20:00:00,3.472,0.0,,,,
1746,01/26/21 22:00:00,3.472,0.0,,,,
1747,01/27/21 00:00:00,3.472,0.0,,,,
1748,01/27/21 02:00:00,3.472,0.0,,,,
1749,01/27/21 04:00:00,3.472,0.0,,,,
1750,01/27/21 06:00:00,3.367,0.0,,,,
1751,01/27/21 08:00:00,3.367,0.0,,,,
1752,01/27/21 10:00:00,3.261,0.0,,,,
1753,01/27/21 12:00:00,3.261,0.0,,,,
1754,01/27/21 14:00:00,3.261,0.0,,,,
1755,01/27/21 16:00:00,3.155,0.0,,,,
1756,01/27/21 18:00:00,3.155,0.0,,,,
1757,01/27/21 20:00:00,3.155,0.0,,,,
1758,01/27/21 22:00:00,3.155,0.0,,,,
1759,01/28/21 00:00:00,3.049,0.0,,,,
1760,01/28/21 02:00:00,3.155,0.0,,,,
1761,01/28/21 04:00:00,3.049,0.0,,,,
1762,01/28/21 06:00:00,3.049,0.0,,,,
1763,01/28/21 08:00:00,2.943,0.0,,,,
1764,01/28/21 10:00:00,2.943,0.0,,,,
1765,01/28/21 12:00:00,2.943,0.0,,,,
1766,01/28/21 14:00:00,2.943,0.0,,,,
1767,01/28/21 16:00:00,2.943,0.0,,,,
1768,01/28/21 18:00:00,2.943,0.0,,,,
1769,01/28/21 20:00:00,2.943,0.0,,,,
1770,01/28/21 22:00:00,2.943,0.0,,,,
1771,01/29/21 00:00:00,2.943,0.0,,,,
1772,01/29/21 02:00:00,2.943,0.0,,,,
1773,01/29/21 04:00:00,2.943,0.0,,,,
1774,01/29/21 06:00:00,2.943,0.0,,,,
1775,01/29/21 08:00:00,2.943,0.0,,,,
1776,01/29/21 10:00:00,2.943,0.0,,,,
1777,01/29/21 12:00:00,2.943,0.0,,,,
1778,01/29/21 14:00:00,2.943,0.0,,,,
1779,01/29/21 16:00:00,2.943,0.0,,,,
1780,01/29/21 18:00:00,2.943,0.0,,,,
1781,01/29/21 20:00:00,2.943,0.0,,,,
1782,01/29/21 22:00:00,3.049,0.0,,,,
1783,01/30/21 00:00:00,3.049,0.0,,,,
1784,01/30/21 02:00:00,3.049,0.0,,,,
1785,01/30/21 04:00:00,3.049,0.0,,,,
1786,01/30/21 06:00:00,3.049,0.0,,,,
1787,01/30/21 08:00:00,3.049,0.0,,,,
1788,01/30/21 10:00:00,3.049,0.0,,,,
1789,01/30/21 12:00:00,3.049,0.0,,,,
1790,01/30/21 14:00:00,3.049,0.0,,,,
1791,01/30/21 16:00:00,3.049,0.0,,,,
1792,01/30/21 18:00:00,3.049,0.0,,,,
1793,01/30/21 20:00:00,3.049,0.0,,,,
1794,01/30/21 22:00:00,2.943,0.0,,,,
1795,01/31/21 00:00:00,2.943,0.0,,,,
1796,01/31/21 02:00:00,3.049,0.0,,,,
1797,01/31/21 04:00:00,3.049,0.0,,,,
1798,01/31/21 06:00:00,3.049,0.0,,,,
1799,01/31/21 08:00:00,2.943,0.0,,,,
1800,01/31/21 10:00:00,2.943,0.0,,,,
1801,01/31/21 12:00:00,2.943,0.0,,,,
1802,01/31/21 14:00:00,2.837,0.0,,,,
1803,01/31/21 16:00:00,2.837,0.0,,,,
1804,01/31/21 18:00:00,2.837,0.0,,,,
1805,01/31/21 20:00:00,2.837,0.0,,,,
1806,01/31/21 22:00:00,2.730,0.0,,,,
1807,02/01/21 00:00:00,2.837,0.0,,,,
1808,02/01/21 02:00:00,2.943,0.0,,,,
1809,02/01/21 04:00:00,2.837,0.0,,,,
1810,02/01/21 06:00:00,2.837,0.0,,,,
1811,02/01/21 08:00:00,2.837,0.0,,,,
1812,02/01/21 10:00:00,2.837,0.0,,,,
1813,02/01/21 12:00:00,2.837,0.0,,,,
1814,02/01/21 14:00:00,2.837,0.0,,,,
1815,02/01/21 16:00:00,2.837,0.0,,,,
1816,02/01/21 18:00:00,2.837,0.0,,,,
1817,02/01/21 20:00:00,2.837,0.0,,,,
1818,02/01/21 22:00:00,2.837,0.0,,,,
1819,02/02/21 00:00:00,2.837,0.0,,,,
1820,02/02/21 02:00:00,2.837,0.0,,,,
1821,02/02/21 04:00:00,2.943,0.0,,,,
1822,02/02/21 06:00:00,2.837,0.0,,,,
1823,02/02/21 08:00:00,2.837,0.0,,,,
1824,02/02/21 10:00:00,2.837,0.0,,,,
1825,02/02/21 12:00:00,2.837,0.0,,,,
1826,02/02/21 14:00:00,2.837,0.0,,,,
1827,02/02/21 16:00:00,2.943,0.0,,,,
1828,02/02/21 18:00:00,2.837,0.0,,,,
1829,02/02/21 20:00:00,2.943,0.0,,,,
1830,02/02/21 22:00:00,2.943,0.0,,,,
1831,02/03/21 00:00:00,2.943,0.0,,,,
1832,02/03/21 02:00:00,2.943,0.0,,,,
1833,02/03/21 04:00:00,2.943,0.0,,,,
1834,02/03/21 06:00:00,2.943,0.0,,,,
1835,02/03/21 08:00:00,2.943,0.0,,,,
1836,02/03/21 10:00:00,2.943,0.0,,,,
1837,02/03/21 12:00:00,3.049,0.0,,,,
1838,02/03/21 14:00:00,2.943,0.0,,,,
1839,02/03/21 16:00:00,3.049,0.0,,,,
1840,02/03/21 18:00:00,3.049,0.0,,,,
1841,02/03/21 20:00:00,3.049,0.0,,,,
1842,02/03/21 22:00:00,3.049,0.0,,,,
1843,02/04/21 00:00:00,3.049,0.0,,,,
1844,02/04/21 02:00:00,3.049,0.0,,,,
1845,02/04/21 04:00:00,2.943,0.0,,,,
1846,02/04/21 06:00:00,3.049,0.0,,,,
1847,02/04/21 08:00:00,3.049,0.0,,,,
1848,02/04/21 10:00:00,3.049,0.0,,,,
1849,02/04/21 12:00:00,3.049,0.0,,,,
1850,02/04/21 14:00:00,3.049,0.0,,,,
1851,02/04/21 16:00:00,3.049,0.0,,,,
1852,02/04/21 18:00:00,3.049,0.0,,,,
1853,02/04/21 20:00:00,3.049,0.0,,,,
1854,02/04/21 22:00:00,3.049,0.0,,,,
1855,02/05/21 00:00:00,3.049,0.0,,,,
1856,02/05/21 02:00:00,3.049,0.0,,,,
1857,02/05/21 04:00:00,3.049,0.0,,,,
1858,02/05/21 06:00:00,3.049,0.0,,,,
1859,02/05/21 08:00:00,3.049,0.0,,,,
1860,02/05/21 10:00:00,3.049,0.0,,,,
1861,02/05/21 12:00:00,3.049,0.0,,,,
1862,02/05/21 14:00:00,3.049,0.0,,,,
1863,02/05/21 16:00:00,3.155,0.0,,,,
1864,02/05/21 18:00:00,3.049,0.0,,,,
1865,02/05/21 20:00:00,3.155,0.0,,,,
1866,02/05/21 22:00:00,3.155,0.0,,,,
1867,02/06/21 00:00:00,3.155,0.0,,,,
1868,02/06/21 02:00:00,3.155,0.0,,,,
1869,02/06/21 04:00:00,3.155,0.0,,,,
1870,02/06/21 06:00:00,3.155,0.0,,,,
1871,02/06/21 08:00:00,3.155,0.0,,,,
1872,02/06/21 10:00:00,3.155,0.0,,,,
1873,02/06/21 12:00:00,3.261,0.0,,,,
1874,02/06/21 14:00:00,3.261,0.0,,,,
1875,02/06/21 16:00:00,3.261,0.0,,,,
1876,02/06/21 18:00:00,3.367,0.0,,,,
1877,02/06/21 20:00:00,3.261,0.0,,,,
1878,02/06/21 22:00:00,3.261,0.0,,,,
1879,02/07/21 00:00:00,3.367,0.0,,,,
1880,02/07/21 02:00:00,3.367,0.0,,,,
1881,02/07/21 04:00:00,3.367,0.0,,,,
1882,02/07/21 06:00:00,3.367,0.0,,,,
1883,02/07/21 08:00:00,3.367,0.0,,,,
1884,02/07/21 10:00:00,3.261,0.0,,,,
1885,02/07/21 12:00:00,3.261,0.0,,,,
1886,02/07/21 14:00:00,3.261,0.0,,,,
1887,02/07/21 16:00:00,3.261,0.0,,,,
1888,02/07/21 18:00:00,3.367,0.0,,,,
1889,02/07/21 20:00:00,3.261,0.0,,,,
1890,02/07/21 22:00:00,3.261,0.0,,,,
1891,02/08/21 00:00:00,3.261,0.0,,,,
1892,02/08/21 02:00:00,3.261,0.0,,,,
1893,02/08/21 04:00:00,3.261,0.0,,,,
1894,02/08/21 06:00:00,3.261,0.0,,,,
1895,02/08/21 08:00:00,3.261,0.0,,,,
1896,02/08/21 10:00:00,3.261,0.0,,,,
1897,02/08/21 12:00:00,3.261,0.0,,,,
1898,02/08/21 14:00:00,3.261,0.0,,,,
1899,02/08/21 16:00:00,3.261,0.0,,,,
1900,02/08/21 18:00:00,3.261,0.0,,,,
1901,02/08/21 20:00:00,3.261,0.0,,,,
1902,02/08/21 22:00:00,3.261,0.0,,,,
1903,02/09/21 00:00:00,3.261,0.0,,,,
1904,02/09/21 02:00:00,3.261,0.0,,,,
1905,02/09/21 04:00:00,3.261,0.0,,,,
1906,02/09/21 06:00:00,3.261,0.0,,,,
1907,02/09/21 08:00:00,3.155,0.0,,,,
1908,02/09/21 10:00:00,3.261,0.0,,,,
1909,02/09/21 12:00:00,3.261,0.0,,,,
1910,02/09/21 14:00:00,3.261,0.0,,,,
1911,02/09/21 16:00:00,3.261,0.0,,,,
1912,02/09/21 18:00:00,3.261,0.0,,,,
1913,02/09/21 20:00:00,3.261,0.0,,,,
1914,02/09/21 22:00:00,3.261,0.0,,,,
1915,02/10/21 00:00:00,3.261,0.0,,,,
1916,02/10/21 02:00:00,3.261,0.0,,,,
1917,02/10/21 04:00:00,3.261,0.0,,,,
1918,02/10/21 06:00:00,3.261,0.0,,,,
1919,02/10/21 08:00:00,3.261,0.0,,,,
1920,02/10/21 10:00:00,3.261,0.0,,,,
1921,02/10/21 12:00:00,3.261,0.0,,,,
1922,02/10/21 14:00:00,3.261,0.0,,,,
1923,02/10/21 16:00:00,3.261,0.0,,,,
1924,02/10/21 18:00:00,3.261,0.0,,,,
1925,02/10/21 20:00:00,3.261,0.0,,,,
1926,02/10/21 22:00:00,3.367,0.0,,,,
1927,02/11/21 00:00:00,3.367,0.0,,,,
1928,02/11/21 02:00:00,3.367,0.0,,,,
1929,02/11/21 04:00:00,3.367,0.0,,,,
1930,02/11/21 06:00:00,3.367,0.0,,,,
1931,02/11/21 08:00:00,3.367,0.0,,,,
1932,02/11/21 10:00:00,3.367,0.0,,,,
1933,02/11/21 12:00:00,3.367,0.0,,,,
1934,02/11/21 14:00:00,3.367,0.0,,,,
1935,02/11/21 16:00:00,3.367,0.0,,,,
1936,02/11/21 18:00:00,3.367,0.0,,,,
1937,02/11/21 20:00:00,3.367,0.0,,,,
1938,02/11/21 22:00:00,3.472,0.0,,,,
1939,02/12/21 00:00:00,3.367,0.0,,,,
1940,02/12/21 02:00:00,3.472,0.0,,,,
1941,02/12/21 04:00:00,3.472,0.0,,,,
1942,02/12/21 06:00:00,3.472,0.0,,,,
1943,02/12/21 08:00:00,3.367,0.0,,,,
1944,02/12/21 10:00:00,3.472,0.0,,,,
1945,02/12/21 12:00:00,3.472,0.0,,,,
1946,02/12/21 14:00:00,3.472,0.0,,,,
1947,02/12/21 16:00:00,3.472,0.0,,,,
1948,02/12/21 18:00:00,3.472,0.0,,,,
1949,02/12/21 20:00:00,3.472,0.0,,,,
1950,02/12/21 22:00:00,3.472,0.0,,,,
1951,02/13/21 00:00:00,3.472,0.0,,,,
1952,02/13/21 02:00:00,3.472,0.0,,,,
1953,02/13/21 04:00:00,3.472,0.0,,,,
1954,02/13/21 06:00:00,3.472,0.0,,,,
1955,02/13/21 08:00:00,3.472,0.0,,,,
1956,02/13/21 10:00:00,3.578,0.0,,,,
1957,02/13/21 12:00:00,3.578,0.0,,,,
1958,02/13/21 14:00:00,3.472,0.0,,,,
1959,02/13/21 16:00:00,3.472,0.0,,,,
1960,02/13/21 18:00:00,3.472,0.0,,,,
1961,02/13/21 20:00:00,3.472,0.0,,,,
1962,02/13/21 22:00:00,3.472,0.0,,,,
1963,02/14/21 00:00:00,3.472,0.0,,,,
1964,02/14/21 02:00:00,3.472,0.0,,,,
1965,02/14/21 04:00:00,3.472,0.0,,,,
1966,02/14/21 06:00:00,3.472,0.0,,,,
1967,02/14/21 08:00:00,3.578,0.0,,,,
1968,02/14/21 10:00:00,3.472,0.0,,,,
1969,02/14/21 12:00:00,3.472,0.0,,,,
1970,02/14/21 14:00:00,3.472,0.0,,,,
1971,02/14/21 16:00:00,3.472,0.0,,,,
1972,02/14/21 18:00:00,3.472,0.0,,,,
1973,02/14/21 20:00:00,3.472,0.0,,,,
1974,02/14/21 22:00:00,3.472,0.0,,,,
1975,02/15/21 00:00:00,3.472,0.0,,,,
1976,02/15/21 02:00:00,3.472,0.0,,,,
1977,02/15/21 04:00:00,3.472,0.0,,,,
1978,02/15/21 06:00:00,3.578,0.0,,,,
1979,02/15/21 08:00:00,3.578,0.0,,,,
1980,02/15/21 10:00:00,3.578,0.0,,,,
1981,02/15/21 12:00:00,3.578,10.8,,,,
1982,02/15/21 14:00:00,3.578,0.0,,,,
1983,02/15/21 16:00:00,3.578,0.0,,,,
1984,02/15/21 18:00:00,3.578,0.0,,,,
1985,02/15/21 20:00:00,3.578,0.0,,,,
1986,02/15/21 22:00:00,3.578,0.0,,,,
1987,02/16/21 00:00:00,3.472,0.0,,,,
1988,02/16/21 02:00:00,3.578,0.0,,,,
1989,02/16/21 04:00:00,3.578,0.0,,,,
1990,02/16/21 06:00:00,3.578,0.0,,,,
1991,02/16/21 08:00:00,3.578,0.0,,,,
1992,02/16/21 10:00:00,3.578,0.0,,,,
1993,02/16/21 12:00:00,3.578,10.8,,,,
1994,02/16/21 14:00:00,3.578,10.8,,,,
1995,02/16/21 16:00:00,3.578,0.0,,,,
1996,02/16/21 18:00:00,3.578,0.0,,,,
1997,02/16/21 20:00:00,3.578,0.0,,,,
1998,02/16/21 22:00:00,3.578,0.0,,,,
1999,02/17/21 00:00:00,3.578,0.0,,,,
2000,02/17/21 02:00:00,3.578,0.0,,,,
2001,02/17/21 04:00:00,3.578,0.0,,,,
2002,02/17/21 06:00:00,3.578,0.0,,,,
2003,02/17/21 08:00:00,3.578,0.0,,,,
2004,02/17/21 10:00:00,3.578,0.0,,,,
2005,02/17/21 12:00:00,3.578,10.8,,,,
2006,02/17/21 14:00:00,3.578,10.8,,,,
2007,02/17/21 16:00:00,3.578,0.0,,,,
2008,02/17/21 18:00:00,3.578,0.0,,,,
2009,02/17/21 20:00:00,3.578,0.0,,,,
2010,02/17/21 22:00:00,3.578,0.0,,,,
2011,02/18/21 00:00:00,3.578,0.0,,,,
2012,02/18/21 02:00:00,3.683,0.0,,,,
2013,02/18/21 04:00:00,3.683,0.0,,,,
2014,02/18/21 06:00:00,3.683,0.0,,,,
2015,02/18/21 08:00:00,3.578,0.0,,,,
2016,02/18/21 10:00:00,3.578,0.0,,,,
2017,02/18/21 12:00:00,3.683,21.5,,,,
2018,02/18/21 14:00:00,3.578,10.8,,,,
2019,02/18/21 16:00:00,3.578,0.0,,,,
2020,02/18/21 18:00:00,3.683,0.0,,,,
2021,02/18/21 20:00:00,3.683,0.0,,,,
2022,02/18/21 22:00:00,3.578,0.0,,,,
2023,02/19/21 00:00:00,3.578,0.0,,,,
2024,02/19/21 02:00:00,3.578,0.0,,,,
2025,02/19/21 04:00:00,3.472,0.0,,,,
2026,02/19/21 06:00:00,3.472,0.0,,,,
2027,02/19/21 08:00:00,3.472,0.0,,,,
2028,02/19/21 10:00:00,3.472,0.0,,,,
2029,02/19/21 12:00:00,3.367,10.8,,,,
2030,02/19/21 14:00:00,3.472,10.8,,,,
2031,02/19/21 16:00:00,3.367,0.0,,,,
2032,02/19/21 18:00:00,3.472,0.0,,,,
2033,02/19/21 20:00:00,3.472,0.0,,,,
2034,02/19/21 22:00:00,3.472,0.0,,,,
2035,02/20/21 00:00:00,3.472,0.0,,,,
2036,02/20/21 02:00:00,3.472,0.0,,,,
2037,02/20/21 04:00:00,3.472,0.0,,,,
