"Plot Title: MD_E6_MED_20AUG19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349962, SEN S/N: 10349962)","Intensity, Lux (LGR S/N: 10349962, SEN S/N: 10349962)","Bad Battery (LGR S/N: 10349962)","End Of File (LGR S/N: 10349962)"
1516,12/25/19 06:05:00 AM,2.837,0.0,,
1517,12/25/19 08:05:00 AM,2.837,0.0,,
1518,12/25/19 10:05:00 AM,2.837,0.0,,
1519,12/25/19 12:05:00 PM,2.837,0.0,,
1520,12/25/19 02:05:00 PM,2.837,0.0,,
1521,12/25/19 04:05:00 PM,2.837,0.0,,
1522,12/25/19 06:05:00 PM,2.730,0.0,,
1523,12/25/19 08:05:00 PM,2.624,0.0,,
1524,12/25/19 10:05:00 PM,2.624,0.0,,
1525,12/26/19 12:05:00 AM,2.624,0.0,,
1526,12/26/19 02:05:00 AM,2.624,0.0,,
1527,12/26/19 04:05:00 AM,2.624,0.0,,
1528,12/26/19 06:05:00 AM,2.517,0.0,,
1529,12/26/19 08:05:00 AM,2.624,0.0,,
1530,12/26/19 10:05:00 AM,2.624,0.0,,
1531,12/26/19 12:05:00 PM,2.730,0.0,,
1532,12/26/19 02:05:00 PM,2.730,0.0,,
1533,12/26/19 04:05:00 PM,2.730,0.0,,
1534,12/26/19 06:05:00 PM,2.730,0.0,,
1535,12/26/19 08:05:00 PM,2.730,0.0,,
1536,12/26/19 10:05:00 PM,2.624,0.0,,
1537,12/27/19 12:05:00 AM,2.624,0.0,,
1538,12/27/19 02:05:00 AM,2.624,0.0,,
1539,12/27/19 04:05:00 AM,2.624,0.0,,
1540,12/27/19 06:05:00 AM,2.517,0.0,,
1541,12/27/19 08:05:00 AM,2.517,0.0,,
1542,12/27/19 10:05:00 AM,2.517,0.0,,
1543,12/27/19 12:05:00 PM,2.517,0.0,,
1544,12/27/19 02:05:00 PM,2.517,0.0,,
1545,12/27/19 04:05:00 PM,2.410,0.0,,
1546,12/27/19 06:05:00 PM,2.517,0.0,,
1547,12/27/19 08:05:00 PM,2.410,0.0,,
1548,12/27/19 10:05:00 PM,2.517,0.0,,
1549,12/28/19 12:05:00 AM,2.303,0.0,,
1550,12/28/19 02:05:00 AM,2.303,0.0,,
1551,12/28/19 04:05:00 AM,2.195,0.0,,
1552,12/28/19 06:05:00 AM,2.303,0.0,,
1553,12/28/19 08:05:00 AM,2.303,0.0,,
1554,12/28/19 10:05:00 AM,2.303,0.0,,
1555,12/28/19 12:05:00 PM,2.195,0.0,,
1556,12/28/19 02:05:00 PM,2.195,0.0,,
1557,12/28/19 04:05:00 PM,2.195,0.0,,
1558,12/28/19 06:05:00 PM,2.303,0.0,,
1559,12/28/19 08:05:00 PM,2.410,0.0,,
1560,12/28/19 10:05:00 PM,2.410,0.0,,
1561,12/29/19 12:05:00 AM,2.303,0.0,,
1562,12/29/19 02:05:00 AM,2.303,0.0,,
1563,12/29/19 04:05:00 AM,2.303,0.0,,
1564,12/29/19 06:05:00 AM,2.303,0.0,,
1565,12/29/19 08:05:00 AM,2.303,0.0,,
1566,12/29/19 10:05:00 AM,2.410,0.0,,
1567,12/29/19 12:05:00 PM,2.410,0.0,,
1568,12/29/19 02:05:00 PM,2.410,0.0,,
1569,12/29/19 04:05:00 PM,2.303,0.0,,
1570,12/29/19 06:05:00 PM,2.303,0.0,,
1571,12/29/19 08:05:00 PM,2.303,0.0,,
1572,12/29/19 10:05:00 PM,2.303,0.0,,
1573,12/30/19 12:05:00 AM,2.195,0.0,,
1574,12/30/19 02:05:00 AM,2.195,0.0,,
1575,12/30/19 04:05:00 AM,2.195,0.0,,
1576,12/30/19 06:05:00 AM,2.303,0.0,,
1577,12/30/19 08:05:00 AM,2.303,0.0,,
1578,12/30/19 10:05:00 AM,2.195,0.0,,
1579,12/30/19 12:05:00 PM,2.195,0.0,,
1580,12/30/19 02:05:00 PM,2.195,0.0,,
1581,12/30/19 04:05:00 PM,2.410,0.0,,
1582,12/30/19 06:05:00 PM,2.195,0.0,,
1583,12/30/19 08:05:00 PM,2.195,0.0,,
1584,12/30/19 10:05:00 PM,2.195,0.0,,
1585,12/31/19 12:05:00 AM,2.195,0.0,,
1586,12/31/19 02:05:00 AM,2.195,0.0,,
1587,12/31/19 04:05:00 AM,2.303,0.0,,
1588,12/31/19 06:05:00 AM,2.195,0.0,,
1589,12/31/19 08:05:00 AM,2.195,0.0,,
1590,12/31/19 10:05:00 AM,2.088,0.0,,
1591,12/31/19 12:05:00 PM,2.088,0.0,,
1592,12/31/19 02:05:00 PM,2.088,0.0,,
1593,12/31/19 04:05:00 PM,1.980,0.0,,
1594,12/31/19 06:05:00 PM,1.980,0.0,,
1595,12/31/19 08:05:00 PM,1.980,0.0,,
1596,12/31/19 10:05:00 PM,2.088,0.0,,
1597,01/01/20 12:05:00 AM,1.980,0.0,,
1598,01/01/20 02:05:00 AM,1.980,0.0,,
1599,01/01/20 04:05:00 AM,1.980,0.0,,
1600,01/01/20 06:05:00 AM,1.980,0.0,,
1601,01/01/20 08:05:00 AM,2.195,0.0,,
1602,01/01/20 10:05:00 AM,1.980,0.0,,
1603,01/01/20 12:05:00 PM,1.980,32.3,,
1604,01/01/20 02:05:00 PM,1.872,53.8,,
1605,01/01/20 04:05:00 PM,1.872,0.0,,
1606,01/01/20 06:05:00 PM,1.764,0.0,,
1607,01/01/20 08:05:00 PM,1.764,0.0,,
1608,01/01/20 10:05:00 PM,1.764,0.0,,
1609,01/02/20 12:05:00 AM,1.656,0.0,,
1610,01/02/20 02:05:00 AM,1.656,0.0,,
1611,01/02/20 04:05:00 AM,1.764,0.0,,
1612,01/02/20 06:05:00 AM,1.656,0.0,,
1613,01/02/20 08:05:00 AM,1.764,0.0,,
1614,01/02/20 10:05:00 AM,1.656,0.0,,
1615,01/02/20 12:05:00 PM,1.764,10.8,,
1616,01/02/20 02:05:00 PM,1.764,43.1,,
1617,01/02/20 04:05:00 PM,1.656,0.0,,
1618,01/02/20 06:05:00 PM,1.656,0.0,,
1619,01/02/20 08:05:00 PM,1.656,0.0,,
1620,01/02/20 10:05:00 PM,1.656,0.0,,
1621,01/03/20 12:05:00 AM,1.656,0.0,,
1622,01/03/20 02:05:00 AM,1.656,0.0,,
1623,01/03/20 04:05:00 AM,1.656,0.0,,
1624,01/03/20 06:05:00 AM,1.656,0.0,,
1625,01/03/20 08:05:00 AM,1.656,0.0,,
1626,01/03/20 10:05:00 AM,1.656,0.0,,
1627,01/03/20 12:05:00 PM,1.656,21.5,,
1628,01/03/20 02:05:00 PM,1.656,32.3,,
1629,01/03/20 04:05:00 PM,1.656,0.0,,
1630,01/03/20 06:05:00 PM,1.656,0.0,,
1631,01/03/20 08:05:00 PM,1.656,0.0,,
1632,01/03/20 10:05:00 PM,1.656,0.0,,
1633,01/04/20 12:05:00 AM,1.656,0.0,,
1634,01/04/20 02:05:00 AM,1.656,0.0,,
1635,01/04/20 04:05:00 AM,1.656,0.0,,
1636,01/04/20 06:05:00 AM,1.764,0.0,,
1637,01/04/20 08:05:00 AM,1.764,0.0,,
1638,01/04/20 10:05:00 AM,1.656,0.0,,
1639,01/04/20 12:05:00 PM,1.764,0.0,,
1640,01/04/20 02:05:00 PM,1.872,0.0,,
1641,01/04/20 04:05:00 PM,1.764,0.0,,
1642,01/04/20 06:05:00 PM,1.872,0.0,,
1643,01/04/20 08:05:00 PM,1.872,0.0,,
1644,01/04/20 10:05:00 PM,1.764,0.0,,
1645,01/05/20 12:05:00 AM,1.764,0.0,,
1646,01/05/20 02:05:00 AM,1.764,0.0,,
1647,01/05/20 04:05:00 AM,1.764,0.0,,
1648,01/05/20 06:05:00 AM,1.764,0.0,,
1649,01/05/20 08:05:00 AM,1.764,0.0,,
1650,01/05/20 10:05:00 AM,1.764,0.0,,
1651,01/05/20 12:05:00 PM,1.764,107.6,,
1652,01/05/20 02:05:00 PM,1.764,107.6,,
1653,01/05/20 04:05:00 PM,1.656,0.0,,
1654,01/05/20 06:05:00 PM,1.764,0.0,,
1655,01/05/20 08:05:00 PM,1.656,0.0,,
1656,01/05/20 10:05:00 PM,1.656,0.0,,
1657,01/06/20 12:05:00 AM,1.548,0.0,,
1658,01/06/20 02:05:00 AM,1.656,0.0,,
1659,01/06/20 04:05:00 AM,1.656,0.0,,
1660,01/06/20 06:05:00 AM,1.656,0.0,,
1661,01/06/20 08:05:00 AM,1.548,0.0,,
1662,01/06/20 10:05:00 AM,1.548,0.0,,
1663,01/06/20 12:05:00 PM,1.548,0.0,,
1664,01/06/20 02:05:00 PM,1.656,0.0,,
1665,01/06/20 04:05:00 PM,1.548,0.0,,
1666,01/06/20 06:05:00 PM,1.548,0.0,,
1667,01/06/20 08:05:00 PM,1.439,0.0,,
1668,01/06/20 10:05:00 PM,1.439,0.0,,
1669,01/07/20 12:05:00 AM,1.548,0.0,,
1670,01/07/20 02:05:00 AM,1.548,0.0,,
1671,01/07/20 04:05:00 AM,1.548,0.0,,
1672,01/07/20 06:05:00 AM,1.548,0.0,,
1673,01/07/20 08:05:00 AM,1.548,0.0,,
1674,01/07/20 10:05:00 AM,1.548,0.0,,
1675,01/07/20 12:05:00 PM,1.439,0.0,,
1676,01/07/20 02:05:00 PM,1.439,0.0,,
1677,01/07/20 04:05:00 PM,1.330,0.0,,
1678,01/07/20 06:05:00 PM,1.439,0.0,,
1679,01/07/20 08:05:00 PM,1.439,0.0,,
1680,01/07/20 10:05:00 PM,1.439,0.0,,
1681,01/08/20 12:05:00 AM,1.439,0.0,,
1682,01/08/20 02:05:00 AM,1.439,0.0,,
1683,01/08/20 04:05:00 AM,1.439,0.0,,
1684,01/08/20 06:05:00 AM,1.221,0.0,,
1685,01/08/20 08:05:00 AM,1.330,0.0,,
1686,01/08/20 10:05:00 AM,1.439,0.0,,
1687,01/08/20 12:05:00 PM,1.439,0.0,,
1688,01/08/20 02:05:00 PM,1.330,0.0,,
1689,01/08/20 04:05:00 PM,1.330,0.0,,
1690,01/08/20 06:05:00 PM,1.439,0.0,,
1691,01/08/20 08:05:00 PM,1.330,0.0,,
1692,01/08/20 10:05:00 PM,1.330,0.0,,
1693,01/09/20 12:05:00 AM,1.330,0.0,,
1694,01/09/20 02:05:00 AM,1.330,0.0,,
1695,01/09/20 04:05:00 AM,1.330,0.0,,
1696,01/09/20 06:05:00 AM,1.330,0.0,,
1697,01/09/20 08:05:00 AM,1.330,0.0,,
1698,01/09/20 10:05:00 AM,1.330,0.0,,
1699,01/09/20 12:05:00 PM,1.330,0.0,,
1700,01/09/20 02:05:00 PM,1.330,0.0,,
1701,01/09/20 04:05:00 PM,1.330,0.0,,
1702,01/09/20 06:05:00 PM,1.330,0.0,,
1703,01/09/20 08:05:00 PM,1.221,0.0,,
1704,01/09/20 10:05:00 PM,1.221,0.0,,
1705,01/10/20 12:05:00 AM,1.330,0.0,,
1706,01/10/20 02:05:00 AM,1.330,0.0,,
1707,01/10/20 04:05:00 AM,1.221,0.0,,
1708,01/10/20 06:05:00 AM,1.330,0.0,,
1709,01/10/20 08:05:00 AM,1.330,0.0,,
1710,01/10/20 10:05:00 AM,1.330,0.0,,
1711,01/10/20 12:05:00 PM,1.330,0.0,,
1712,01/10/20 02:05:00 PM,1.330,0.0,,
1713,01/10/20 04:05:00 PM,1.330,0.0,,
1714,01/10/20 06:05:00 PM,1.330,0.0,,
1715,01/10/20 08:05:00 PM,1.330,0.0,,
1716,01/10/20 10:05:00 PM,1.330,0.0,,
1717,01/11/20 12:05:00 AM,1.439,0.0,,
1718,01/11/20 02:05:00 AM,1.439,0.0,,
1719,01/11/20 04:05:00 AM,1.439,0.0,,
1720,01/11/20 06:05:00 AM,1.439,0.0,,
1721,01/11/20 08:05:00 AM,1.439,0.0,,
1722,01/11/20 10:05:00 AM,1.330,0.0,,
1723,01/11/20 12:05:00 PM,1.330,0.0,,
1724,01/11/20 02:05:00 PM,1.330,0.0,,
1725,01/11/20 04:05:00 PM,1.330,0.0,,
1726,01/11/20 06:05:00 PM,1.439,0.0,,
1727,01/11/20 08:05:00 PM,1.330,0.0,,
1728,01/11/20 10:05:00 PM,1.330,0.0,,
1729,01/12/20 12:05:00 AM,1.330,0.0,,
1730,01/12/20 02:05:00 AM,1.330,0.0,,
1731,01/12/20 04:05:00 AM,1.439,0.0,,
1732,01/12/20 06:05:00 AM,1.439,0.0,,
1733,01/12/20 08:05:00 AM,1.439,0.0,,
1734,01/12/20 10:05:00 AM,1.439,0.0,,
1735,01/12/20 12:05:00 PM,1.439,0.0,,
1736,01/12/20 02:05:00 PM,1.439,0.0,,
1737,01/12/20 04:05:00 PM,1.439,0.0,,
1738,01/12/20 06:05:00 PM,1.439,0.0,,
1739,01/12/20 08:05:00 PM,1.330,0.0,,
1740,01/12/20 10:05:00 PM,1.330,0.0,,
1741,01/13/20 12:05:00 AM,1.330,0.0,,
1742,01/13/20 02:05:00 AM,1.330,0.0,,
1743,01/13/20 04:05:00 AM,1.330,0.0,,
1744,01/13/20 06:05:00 AM,1.221,0.0,,
1745,01/13/20 08:05:00 AM,1.221,0.0,,
1746,01/13/20 10:05:00 AM,1.221,0.0,,
1747,01/13/20 12:05:00 PM,1.221,0.0,,
1748,01/13/20 02:05:00 PM,1.221,0.0,,
1749,01/13/20 04:05:00 PM,1.221,0.0,,
1750,01/13/20 06:05:00 PM,1.221,0.0,,
1751,01/13/20 08:05:00 PM,1.221,0.0,,
1752,01/13/20 10:05:00 PM,1.330,0.0,,
1753,01/14/20 12:05:00 AM,1.330,0.0,,
1754,01/14/20 02:05:00 AM,1.330,0.0,,
1755,01/14/20 04:05:00 AM,1.330,0.0,,
1756,01/14/20 06:05:00 AM,1.330,0.0,,
1757,01/14/20 08:05:00 AM,1.439,0.0,,
1758,01/14/20 10:05:00 AM,1.439,0.0,,
1759,01/14/20 12:05:00 PM,1.548,0.0,,
1760,01/14/20 02:05:00 PM,1.656,0.0,,
1761,01/14/20 04:05:00 PM,1.656,0.0,,
1762,01/14/20 06:05:00 PM,1.764,0.0,,
1763,01/14/20 08:05:00 PM,1.764,0.0,,
1764,01/14/20 10:05:00 PM,1.872,0.0,,
1765,01/15/20 12:05:00 AM,1.872,0.0,,
1766,01/15/20 02:05:00 AM,1.872,0.0,,
1767,01/15/20 04:05:00 AM,1.872,0.0,,
1768,01/15/20 06:05:00 AM,1.980,0.0,,
1769,01/15/20 08:05:00 AM,1.980,0.0,,
1770,01/15/20 10:05:00 AM,1.980,0.0,,
1771,01/15/20 12:05:00 PM,1.980,0.0,,
1772,01/15/20 02:05:00 PM,1.980,0.0,,
1773,01/15/20 04:05:00 PM,1.872,0.0,,
1774,01/15/20 06:05:00 PM,1.872,0.0,,
1775,01/15/20 08:05:00 PM,1.872,0.0,,
1776,01/15/20 10:05:00 PM,1.872,0.0,,
1777,01/16/20 12:05:00 AM,1.872,0.0,,
1778,01/16/20 02:05:00 AM,1.872,0.0,,
1779,01/16/20 04:05:00 AM,1.872,0.0,,
1780,01/16/20 06:05:00 AM,1.872,0.0,,
1781,01/16/20 08:05:00 AM,1.872,0.0,,
1782,01/16/20 10:05:00 AM,1.872,0.0,,
1783,01/16/20 12:05:00 PM,1.872,0.0,,
1784,01/16/20 02:05:00 PM,1.764,0.0,,
1785,01/16/20 04:05:00 PM,1.764,0.0,,
1786,01/16/20 06:05:00 PM,1.764,0.0,,
1787,01/16/20 08:05:00 PM,1.764,0.0,,
1788,01/16/20 10:05:00 PM,1.764,0.0,,
1789,01/17/20 12:05:00 AM,1.764,0.0,,
1790,01/17/20 02:05:00 AM,1.872,0.0,,
1791,01/17/20 04:05:00 AM,1.872,0.0,,
1792,01/17/20 06:05:00 AM,1.872,0.0,,
1793,01/17/20 08:05:00 AM,1.872,0.0,,
1794,01/17/20 10:05:00 AM,1.980,0.0,,
1795,01/17/20 12:05:00 PM,1.980,0.0,,
1796,01/17/20 02:05:00 PM,1.980,0.0,,
1797,01/17/20 04:05:00 PM,2.088,0.0,,
1798,01/17/20 06:05:00 PM,2.088,0.0,,
1799,01/17/20 08:05:00 PM,2.088,0.0,,
1800,01/17/20 10:05:00 PM,2.195,0.0,,
1801,01/18/20 12:05:00 AM,2.303,0.0,,
1802,01/18/20 02:05:00 AM,2.410,0.0,,
1803,01/18/20 04:05:00 AM,2.517,0.0,,
1804,01/18/20 06:05:00 AM,2.624,0.0,,
1805,01/18/20 08:05:00 AM,2.730,0.0,,
1806,01/18/20 10:05:00 AM,2.730,0.0,,
1807,01/18/20 12:05:00 PM,2.837,0.0,,
1808,01/18/20 02:05:00 PM,2.837,0.0,,
1809,01/18/20 04:05:00 PM,2.943,0.0,,
1810,01/18/20 06:05:00 PM,3.049,0.0,,
1811,01/18/20 08:05:00 PM,3.049,0.0,,
1812,01/18/20 10:05:00 PM,3.049,0.0,,
1813,01/19/20 12:05:00 AM,3.049,0.0,,
1814,01/19/20 02:05:00 AM,3.049,0.0,,
1815,01/19/20 04:05:00 AM,3.049,0.0,,
1816,01/19/20 06:05:00 AM,3.049,0.0,,
1817,01/19/20 08:05:00 AM,3.049,0.0,,
1818,01/19/20 10:05:00 AM,3.049,0.0,,
1819,01/19/20 12:05:00 PM,3.049,139.9,,
1820,01/19/20 02:05:00 PM,3.155,172.2,,
1821,01/19/20 04:05:00 PM,3.155,0.0,,
1822,01/19/20 06:05:00 PM,3.155,0.0,,
1823,01/19/20 08:05:00 PM,3.049,0.0,,
1824,01/19/20 10:05:00 PM,3.049,0.0,,
1825,01/20/20 12:05:00 AM,3.049,0.0,,
1826,01/20/20 02:05:00 AM,2.943,0.0,,
1827,01/20/20 04:05:00 AM,2.837,0.0,,
1828,01/20/20 06:05:00 AM,2.837,0.0,,
1829,01/20/20 08:05:00 AM,2.730,0.0,,
1830,01/20/20 10:05:00 AM,2.730,0.0,,
1831,01/20/20 12:05:00 PM,2.730,172.2,,
1832,01/20/20 02:05:00 PM,2.730,193.8,,
1833,01/20/20 04:05:00 PM,2.624,0.0,,
1834,01/20/20 06:05:00 PM,2.624,0.0,,
1835,01/20/20 08:05:00 PM,2.517,0.0,,
1836,01/20/20 10:05:00 PM,2.624,0.0,,
1837,01/21/20 12:05:00 AM,2.410,0.0,,
1838,01/21/20 02:05:00 AM,2.410,0.0,,
1839,01/21/20 04:05:00 AM,2.410,0.0,,
1840,01/21/20 06:05:00 AM,2.410,0.0,,
1841,01/21/20 08:05:00 AM,2.303,0.0,,
1842,01/21/20 10:05:00 AM,2.195,0.0,,
1843,01/21/20 12:05:00 PM,2.195,86.1,,
1844,01/21/20 02:05:00 PM,2.195,118.4,,
1845,01/21/20 04:05:00 PM,2.195,0.0,,
1846,01/21/20 06:05:00 PM,2.195,0.0,,
1847,01/21/20 08:05:00 PM,2.195,0.0,,
1848,01/21/20 10:05:00 PM,2.195,0.0,,
1849,01/22/20 12:05:00 AM,2.088,0.0,,
1850,01/22/20 02:05:00 AM,2.088,0.0,,
1851,01/22/20 04:05:00 AM,2.088,0.0,,
1852,01/22/20 06:05:00 AM,2.195,0.0,,
1853,01/22/20 08:05:00 AM,2.195,0.0,,
1854,01/22/20 10:05:00 AM,2.195,0.0,,
1855,01/22/20 12:05:00 PM,2.195,236.8,,
1856,01/22/20 02:05:00 PM,2.195,269.1,,
1857,01/22/20 04:05:00 PM,2.195,21.5,,
1858,01/22/20 06:05:00 PM,2.195,0.0,,
1859,01/22/20 08:05:00 PM,2.195,0.0,,
1860,01/22/20 10:05:00 PM,2.088,0.0,,
1861,01/23/20 12:05:00 AM,2.088,0.0,,
1862,01/23/20 02:05:00 AM,2.088,0.0,,
1863,01/23/20 04:05:00 AM,2.088,0.0,,
1864,01/23/20 06:05:00 AM,2.195,0.0,,
1865,01/23/20 08:05:00 AM,2.195,0.0,,
1866,01/23/20 10:05:00 AM,2.088,0.0,,
1867,01/23/20 12:05:00 PM,1.980,183.0,,
1868,01/23/20 02:05:00 PM,1.980,258.3,,
1869,01/23/20 04:05:00 PM,1.548,21.5,,
1870,01/23/20 06:05:00 PM,1.980,0.0,,
1871,01/23/20 08:05:00 PM,1.764,0.0,,
1872,01/23/20 10:05:00 PM,1.330,0.0,,
1873,01/24/20 12:05:00 AM,1.439,0.0,,
1874,01/24/20 02:05:00 AM,1.439,0.0,,
1875,01/24/20 04:05:00 AM,1.330,0.0,,
1876,01/24/20 06:05:00 AM,1.330,0.0,,
1877,01/24/20 08:05:00 AM,1.330,0.0,,
1878,01/24/20 10:05:00 AM,1.330,0.0,,
1879,01/24/20 12:05:00 PM,1.439,107.6,,
1880,01/24/20 02:05:00 PM,1.330,215.3,,
1881,01/24/20 04:05:00 PM,1.439,10.8,,
1882,01/24/20 06:05:00 PM,1.330,0.0,,
1883,01/24/20 08:05:00 PM,1.439,0.0,,
1884,01/24/20 10:05:00 PM,1.330,0.0,,
1885,01/25/20 12:05:00 AM,1.439,0.0,,
1886,01/25/20 02:05:00 AM,1.439,0.0,,
1887,01/25/20 04:05:00 AM,1.439,0.0,,
1888,01/25/20 06:05:00 AM,1.439,0.0,,
1889,01/25/20 08:05:00 AM,1.439,0.0,,
1890,01/25/20 10:05:00 AM,1.439,0.0,,
1891,01/25/20 12:05:00 PM,1.439,118.4,,
1892,01/25/20 02:05:00 PM,1.439,139.9,,
1893,01/25/20 04:05:00 PM,1.439,0.0,,
1894,01/25/20 06:05:00 PM,1.439,0.0,,
1895,01/25/20 08:05:00 PM,1.439,0.0,,
1896,01/25/20 10:05:00 PM,1.439,0.0,,
1897,01/26/20 12:05:00 AM,1.439,0.0,,
1898,01/26/20 02:05:00 AM,1.439,0.0,,
1899,01/26/20 04:05:00 AM,1.439,0.0,,
1900,01/26/20 06:05:00 AM,1.439,0.0,,
1901,01/26/20 08:05:00 AM,1.439,0.0,,
1902,01/26/20 10:05:00 AM,1.548,0.0,,
1903,01/26/20 12:05:00 PM,1.548,0.0,,
1904,01/26/20 02:05:00 PM,1.548,0.0,,
1905,01/26/20 04:05:00 PM,1.548,0.0,,
1906,01/26/20 06:05:00 PM,1.656,0.0,,
1907,01/26/20 08:05:00 PM,1.548,0.0,,
1908,01/26/20 10:05:00 PM,1.548,0.0,,
1909,01/27/20 12:05:00 AM,1.656,0.0,,
1910,01/27/20 02:05:00 AM,1.656,0.0,,
1911,01/27/20 04:05:00 AM,1.656,0.0,,
1912,01/27/20 06:05:00 AM,1.764,0.0,,
1913,01/27/20 08:05:00 AM,1.764,0.0,,
1914,01/27/20 10:05:00 AM,1.872,0.0,,
1915,01/27/20 12:05:00 PM,1.872,21.5,,
1916,01/27/20 02:05:00 PM,1.980,64.6,,
1917,01/27/20 04:05:00 PM,2.088,0.0,,
1918,01/27/20 06:05:00 PM,2.088,0.0,,
1919,01/27/20 08:05:00 PM,2.088,0.0,,
1920,01/27/20 10:05:00 PM,2.088,0.0,,
1921,01/28/20 12:05:00 AM,2.195,0.0,,
1922,01/28/20 02:05:00 AM,2.195,0.0,,
1923,01/28/20 04:05:00 AM,2.303,0.0,,
1924,01/28/20 06:05:00 AM,2.410,0.0,,
1925,01/28/20 08:05:00 AM,2.410,0.0,,
1926,01/28/20 10:05:00 AM,2.517,0.0,,
1927,01/28/20 12:05:00 PM,2.624,0.0,,
1928,01/28/20 02:05:00 PM,2.624,0.0,,
1929,01/28/20 04:05:00 PM,2.730,0.0,,
1930,01/28/20 06:05:00 PM,2.730,0.0,,
1931,01/28/20 08:05:00 PM,2.837,0.0,,
1932,01/28/20 10:05:00 PM,2.730,0.0,,
1933,01/29/20 12:05:00 AM,2.730,0.0,,
1934,01/29/20 02:05:00 AM,2.730,0.0,,
1935,01/29/20 04:05:00 AM,2.730,0.0,,
1936,01/29/20 06:05:00 AM,2.730,0.0,,
1937,01/29/20 08:05:00 AM,2.624,0.0,,
1938,01/29/20 10:05:00 AM,2.624,0.0,,
1939,01/29/20 12:05:00 PM,2.624,0.0,,
1940,01/29/20 02:05:00 PM,2.624,0.0,,
1941,01/29/20 04:05:00 PM,2.624,0.0,,
1942,01/29/20 06:05:00 PM,2.624,0.0,,
1943,01/29/20 08:05:00 PM,2.624,0.0,,
1944,01/29/20 10:05:00 PM,2.624,0.0,,
1945,01/30/20 12:05:00 AM,2.624,0.0,,
1946,01/30/20 02:05:00 AM,2.624,0.0,,
1947,01/30/20 04:05:00 AM,2.624,0.0,,
1948,01/30/20 06:05:00 AM,2.624,0.0,,
1949,01/30/20 08:05:00 AM,2.624,0.0,,
1950,01/30/20 10:05:00 AM,2.624,0.0,,
1951,01/30/20 12:05:00 PM,2.624,0.0,,
1952,01/30/20 02:05:00 PM,2.730,0.0,,
1953,01/30/20 04:05:00 PM,2.730,0.0,,
1954,01/30/20 06:05:00 PM,2.730,0.0,,
1955,01/30/20 08:05:00 PM,2.730,0.0,,
1956,01/30/20 10:05:00 PM,2.837,0.0,,
1957,01/31/20 12:05:00 AM,2.837,0.0,,
1958,01/31/20 02:05:00 AM,2.837,0.0,,
1959,01/31/20 04:05:00 AM,2.943,0.0,,
1960,01/31/20 06:05:00 AM,2.943,0.0,,
1961,01/31/20 08:05:00 AM,2.943,0.0,,
1962,01/31/20 10:05:00 AM,2.943,0.0,,
1963,01/31/20 12:05:00 PM,2.943,0.0,,
1964,01/31/20 02:05:00 PM,3.049,0.0,,
1965,01/31/20 04:05:00 PM,3.049,0.0,,
1966,01/31/20 06:05:00 PM,3.049,0.0,,
1967,01/31/20 08:05:00 PM,3.049,0.0,,
1968,01/31/20 10:05:00 PM,3.049,0.0,,
1969,02/01/20 12:05:00 AM,3.049,0.0,,
1970,02/01/20 02:05:00 AM,3.049,0.0,,
1971,02/01/20 04:05:00 AM,3.049,0.0,,
1972,02/01/20 06:05:00 AM,3.049,0.0,,
1973,02/01/20 08:05:00 AM,3.049,0.0,,
1974,02/01/20 10:05:00 AM,3.155,0.0,,
1975,02/01/20 12:05:00 PM,3.261,0.0,,
1976,02/01/20 02:05:00 PM,3.261,0.0,,
1977,02/01/20 04:05:00 PM,3.261,0.0,,
1978,02/01/20 06:05:00 PM,3.261,0.0,,
1979,02/01/20 08:05:00 PM,3.155,0.0,,
1980,02/01/20 10:05:00 PM,3.155,0.0,,
1981,02/02/20 12:05:00 AM,3.155,0.0,,
1982,02/02/20 02:05:00 AM,3.155,0.0,,
1983,02/02/20 04:05:00 AM,3.155,0.0,,
1984,02/02/20 06:05:00 AM,3.049,0.0,,
1985,02/02/20 08:05:00 AM,3.049,0.0,,
1986,02/02/20 10:05:00 AM,3.049,0.0,,
1987,02/02/20 12:05:00 PM,3.049,0.0,,
1988,02/02/20 02:05:00 PM,3.049,0.0,,
1989,02/02/20 04:05:00 PM,3.049,0.0,,
1990,02/02/20 06:05:00 PM,3.049,0.0,,
1991,02/02/20 08:05:00 PM,3.049,0.0,,
1992,02/02/20 10:05:00 PM,3.049,0.0,,
1993,02/03/20 12:05:00 AM,3.049,0.0,,
1994,02/03/20 02:05:00 AM,2.943,0.0,,
1995,02/03/20 04:05:00 AM,3.049,0.0,,
1996,02/03/20 06:05:00 AM,3.049,0.0,,
1997,02/03/20 08:05:00 AM,3.155,0.0,,
1998,02/03/20 10:05:00 AM,3.155,0.0,,
1999,02/03/20 12:05:00 PM,3.155,0.0,,
2000,02/03/20 02:05:00 PM,3.155,0.0,,
2001,02/03/20 04:05:00 PM,3.155,0.0,,
2002,02/03/20 06:05:00 PM,3.155,0.0,,
2003,02/03/20 08:05:00 PM,3.049,0.0,,
2004,02/03/20 10:05:00 PM,3.049,0.0,,
2005,02/04/20 12:05:00 AM,3.049,0.0,,
2006,02/04/20 02:05:00 AM,3.049,0.0,,
2007,02/04/20 04:05:00 AM,3.049,0.0,,
2008,02/04/20 06:05:00 AM,3.049,0.0,,
2009,02/04/20 08:05:00 AM,3.049,0.0,,
